video_path,label,original_type,race,gender,source,manipulation_type
data/raw/DFDC/avibnnhwhp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/avmjormvsx.mp4,real,,,,DFDC,real
data/raw/DFDC/avnqydkqjj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/avssvvsdhz.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/avtycwsgyb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/avvdgsennp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/avywawptfc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/awhmfnnjih.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/awnwkrqibf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/awukslzjra.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/axczxisdtb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/axntxmycwd.mp4,real,,,,DFDC,real
data/raw/DFDC/axoygtekut.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/axwgcsyphv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/axwovszumc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/aybgughjxh.mp4,real,,,,DFDC,real
data/raw/DFDC/aybumesmpk.mp4,real,,,,DFDC,real
data/raw/DFDC/ayqvfdhslr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/aytzyidmgs.mp4,real,,,,DFDC,real
data/raw/DFDC/azpuxunqyo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/azsmewqghg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bahdpoesir.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bbhpvrmbse.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bbhtdfuqxq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bbvgxeczei.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bchnbulevv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bctvsmddgq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bdbhekrrwo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bddjdhzfze.mp4,real,,,,DFDC,real
data/raw/DFDC/bdgipnyobr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bdnaqemxmr.mp4,real,,,,DFDC,real
data/raw/DFDC/bdxuhamuqx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/beboztfcme.mp4,real,,,,DFDC,real
data/raw/DFDC/bejhvclboh.mp4,real,,,,DFDC,real
data/raw/DFDC/benmsfzfaz.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/beyebyhrph.mp4,real,,,,DFDC,real
data/raw/DFDC/bffwsjxghk.mp4,real,,,,DFDC,real
data/raw/DFDC/bgaogsjehq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bggsurpgpr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bghphrsfxf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bgmlwsoamc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bguwlyazau.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bgvhtpzknn.mp4,real,,,,DFDC,real
data/raw/DFDC/bgwmmujlmc.mp4,real,,,,DFDC,real
data/raw/DFDC/bhaaboftbc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bhbdugnurr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bhpwpydzpo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bhsluedavd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bilnggbxgu.mp4,real,,,,DFDC,real
data/raw/DFDC/bjjbwsqjir.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bjkmjilrxp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bjsmaqefoi.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bkmdzhfzfh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bkvetcojbt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bkwxhglwct.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/blpchvmhxx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/blzydqdfem.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmbbkwmxqj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmehkyanbj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmhvktyiwp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmioepcpsx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmjmjmbglm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bmjzrlszhi.mp4,real,,,,DFDC,real
data/raw/DFDC/bnbuonyoje.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bndybcqhfr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bnjcdrfuov.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bntlodcfeg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bofqajtwve.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/boovltmuwi.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bopqhhalml.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bourlmzsio.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bpapbctoao.mp4,real,,,,DFDC,real
data/raw/DFDC/bpwzipqtxf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bpxckdzddv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqdjzqhcft.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqeiblbxtl.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqhtpqmmqp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqkdbcqjvb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqnymlsayl.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqqpbzjgup.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bqtuuwzdtr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/brhalypwoo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/brvqtabyxj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/brwrlczjvi.mp4,real,,,,DFDC,real
data/raw/DFDC/bseamdrpbj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bsfmwclnqy.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bsqgziaylx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btiysiskpf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btjlfpzbdu.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btjwbtsgln.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btmsngnqhv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btohlidmru.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btugrnoton.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btunxncpjh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/btxlttbpkj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bulkxhhknf.mp4,real,,,,DFDC,real
data/raw/DFDC/bvgwelbeof.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bvzjkezkms.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bweezhfpzp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bwhlgysghg.mp4,real,,,,DFDC,real
data/raw/DFDC/bwipwzzxxu.mp4,real,,,,DFDC,real
data/raw/DFDC/bwuwstvsbw.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bxzakyopjf.mp4,real,,,,DFDC,real
data/raw/DFDC/bydaidkpdp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byfenovjnf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byijojkdba.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byofowlkki.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byqzyxifza.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byunigvnay.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/byyqectxqa.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bzmdrafeex.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/bzythlfnhq.mp4,real,,,,DFDC,real
data/raw/DFDC/caifxvsozs.mp4,real,,,,DFDC,real
data/raw/DFDC/caqbrkogkb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cbbibzcoih.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cbltdtxglo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ccfoszqabv.mp4,real,,,,DFDC,real
data/raw/DFDC/ccmonzqfrz.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cdaxixbosp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cdbsbdymzd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cdphtzqrvp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cdyakrxkia.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cepxysienc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cettndmvzl.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ceymbecxnj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cferslmfwh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cffffbcywc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cfxkpiweqt.mp4,real,,,,DFDC,real
data/raw/DFDC/cfyduhpbps.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cglxirfaey.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cgvrgibpfo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/chtapglbcj.mp4,real,,,,DFDC,real
data/raw/DFDC/chviwxsfhg.mp4,real,,,,DFDC,real
data/raw/DFDC/chzieimrwu.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ciyoudyhly.mp4,real,,,,DFDC,real
data/raw/DFDC/cizlkenljw.mp4,real,,,,DFDC,real
data/raw/DFDC/ckbdwedgmc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ckjaibzfxa.mp4,real,,,,DFDC,real
data/raw/DFDC/ckkuyewywx.mp4,real,,,,DFDC,real
data/raw/DFDC/cknyxaqouy.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cksanfsjhc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/clihsshdkq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/clrycekyst.mp4,real,,,,DFDC,real
data/raw/DFDC/cmbzllswnl.mp4,real,,,,DFDC,real
data/raw/DFDC/cmxcfkrjiv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cnilkgvfei.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/coadfnerlk.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cobjrlugvp.mp4,real,,,,DFDC,real
data/raw/DFDC/covdcysmbi.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cpjxareypw.mp4,real,,,,DFDC,real
data/raw/DFDC/cppdvdejkc.mp4,real,,,,DFDC,real
data/raw/DFDC/cprhtltsjp.mp4,real,,,,DFDC,real
data/raw/DFDC/cqfugiqupm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cqhngvpgyi.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cqrskwiqng.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/crezycjqyk.mp4,real,,,,DFDC,real
data/raw/DFDC/crktehraph.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/crzfebnfgb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cthdnahrkh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ctpqeykqdp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cttqtsjvgn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ctzmavwror.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/curpwogllm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cuzrgrbvil.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cvaksbpssm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cwbacdwrzo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cwqlvzefpg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cwrtyzndpx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cwsbspfzck.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cwwandrkus.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cxfujlvsuw.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cxrfacemmq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cxttmymlbn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cyboodqqyr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cycacemkmt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cyclgfjdrv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/cyxlcuyznd.mp4,real,,,,DFDC,real
data/raw/DFDC/czfunozvwp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/czkdanyadc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/czmqpxrqoh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dafhtipaml.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dakiztgtnw.mp4,real,,,,DFDC,real
data/raw/DFDC/dakqwktlbi.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dbhoxkblzx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dbhrpizyeq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dbnygxtwek.mp4,real,,,,DFDC,real
data/raw/DFDC/dboxtiehng.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dbtbbhakdv.mp4,real,,,,DFDC,real
data/raw/DFDC/dbzcqmxzaj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dbzpcjntve.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dcamvmuors.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dcuiiorugd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ddepeddixj.mp4,real,,,,DFDC,real
data/raw/DFDC/ddhfabwpuz.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ddjggcasdw.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ddpvuimigj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ddqccgmtka.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/degpbqvcay.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/deywhkarol.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/deyyistcrd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dfbpceeaox.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dgmevclvzy.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dgxrqjdomn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dgzklxjmix.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhcndnuwta.mp4,real,,,,DFDC,real
data/raw/DFDC/dhcselezer.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhevettufk.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhjmzhrcav.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhkwmjxwrn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhoqofwoxa.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dhxctgyoqj.mp4,real,,,,DFDC,real
data/raw/DFDC/diomeixhrg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/diopzaywor.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/diqraixiov.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/diuzrpqjli.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/djvtbgwdcc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/djvutyvaio.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/djxdyjopjd.mp4,real,,,,DFDC,real
data/raw/DFDC/dkdwxmtpuo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dkhlttuvmx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dkrvorliqc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dkuayagnmc.mp4,real,,,,DFDC,real
data/raw/DFDC/dkwjwbwgey.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dkzvdrzcnr.mp4,real,,,,DFDC,real
data/raw/DFDC/dlpoieqvfb.mp4,real,,,,DFDC,real
data/raw/DFDC/dlrsbscitn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dnexlwbcxq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dnhvalzvrt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dntkzzzcdh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dnyvfblxpm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/doanjploai.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dofusvhnib.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dozyddhild.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dptbnjnkdg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dptrzdvwpg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dqnyszdong.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dqppxmoqdl.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dqqtjcryjv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dqswpjoepo.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dqzreruvje.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/drcyabprvt.mp4,real,,,,DFDC,real
data/raw/DFDC/drgjzlxzxj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/drsakwyvqv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/drtbksnpol.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dsdoseflas.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dsgpbgsrdm.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dsjbknkujw.mp4,real,,,,DFDC,real
data/raw/DFDC/dsndhujjjb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dtbpmdqvao.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dtocdfbwca.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dubiroskqn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dulanfulol.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/duvyaxbzvp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/duycddgtrl.mp4,real,,,,DFDC,real
data/raw/DFDC/duzuusuajr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dvakowbgbt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dvumqqhoac.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dwediigjit.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dxbqjxrhin.mp4,real,,,,DFDC,real
data/raw/DFDC/dxuliowugt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dxuplhwvig.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dzieklokdr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dzqwgqewhu.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dzvyfiarrq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dzwkmcwkwl.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/dzyuwjkjui.mp4,real,,,,DFDC,real
data/raw/DFDC/eahlqmfvtj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eajlrktemq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ebchwmwayp.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ebebgmtlcu.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ebeknhudxq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ebkzwjgjhq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ebywfrmhtd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eckvhdusax.mp4,real,,,,DFDC,real
data/raw/DFDC/ecnihjlfyt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ecujsjhscd.mp4,real,,,,DFDC,real
data/raw/DFDC/ecuvtoltue.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ecwaxgutkc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eczrseixwq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/edyncaijwx.mp4,real,,,,DFDC,real
data/raw/DFDC/eebrkicpry.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eebserckhh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eejswgycjc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eekozbeafq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eepezmygaq.mp4,fake,,,,DFDC,unknown_fake
